SCSA,BSRM,AKLS,SCDG,XASE,SFAW,HAKC,VWWT,AASS,TRTR,TARGET_CLASS
32,1165.950126999635,742.4013919461117,1981.0150829038384,734.7751847661565,844.8566156664904,1872.779942741922,2395.941333756759,472.90382914877495,1100.7643261213723,1113.9948992968634,1
33,934.2349041925543,942.1451785348577,1725.5235371591125,775.4620410744243,862.5435538194962,1142.1476228806455,2366.9394694133016,421.3536105734317,1254.1648828972184,1107.6334844059647,1
34,520.2381318496189,985.8370259993786,2595.997799563961,582.3888208606976,1002.6942087006807,516.1619464239774,1192.478828027672,763.1005095872893,1210.398145998544,819.3720129419777,1
35,326.3709673027533,981.0122350557292,1583.6396771292698,441.82456259440835,797.2134713886362,295.7152192855707,1990.2977062598184,550.1175369581007,1196.2121823689074,1229.3806802514034,1
36,512.1218227724032,600.0273642710027,2080.735648927578,405.4229948251442,1107.6132031241223,2242.0217949528496,1894.2149391378962,434.5102423952748,1300.5129044627586,893.4231333629795,1
37,561.0763007415727,716.0858870222348,2071.181160418262,567.8163806817148,718.7312312968251,1691.5106855200468,1802.5372401144712,743.6993088687683,451.11996330648356,1997.7888271333927,0
38,1155.3505662978287,1608.608028111963,1106.9576873341246,571.4488663524669,1184.4610522821993,926.633642203446,2014.9502264282653,1075.7971145576287,1621.316384777315,422.1960855072044,0
39,1680.5742454405045,1368.9685348287712,2144.298421976303,532.4820802973651,852.3646642163493,1665.2744338686718,2349.438746356936,1302.1248501374455,1675.3024960514688,1336.4303309606207,0
40,1090.5887178410956,1512.9279494644713,2678.7391122569857,451.8314919807213,1387.9702442995044,1502.3325421790616,1028.0028278837312,321.6572199744905,1938.125745607061,1603.84253769244,1
41,1076.962203331999,673.195621642416,1343.9029620378126,425.5749894816312,583.0143275820353,1566.9937350883595,707.7428023478508,212.95643578366943,630.8048979038017,1669.9910857338352,1
42,977.0279420228204,716.1958459682289,1377.7254086252476,586.7909174815345,822.4201520170062,2485.798214694655,2071.975853054542,833.4737788547063,1464.182788050537,661.8014530308448,1
43,828.206453516984,1339.6979565018112,265.9030789963063,361.5575103615248,1227.6747333165836,1666.571282263425,653.9901697827075,569.4963951735282,769.2383520532883,1269.4258477582525,0
44,1033.6414776933584,723.1863826469498,1470.6094195537653,656.8857634340712,1279.3437822797734,2229.3529221206227,2129.350189402177,570.0279649432885,738.0528822034946,1413.5477050047796,1
45,691.796569153442,857.9063579742169,1234.4199516260119,369.5464957487428,419.08579100012116,1006.3631847040584,2038.829953101444,423.97614994864654,501.0767564985375,1293.6986055392513,1
46,1240.3449674246174,1102.629664921612,2538.83638649388,540.1275719315445,1517.1971921220422,1507.4602742488787,2752.678804199059,875.2084832792875,897.7437670186418,1145.0446008510314,1
47,1467.8565427330796,1883.4996549934467,1425.9266462256824,527.8017897149599,623.1098684560955,1331.1905813204205,1070.707512716021,1193.0752106853756,1632.9895521384753,2019.3153959279755,0
48,1301.479287353564,633.4936402441389,2451.482470149361,563.6523243969624,692.7457807082837,2011.8716477049993,1632.3718317739413,901.3365192409076,1784.240793974551,569.072464615373,1
49,814.1750939173186,1097.0824901365302,1066.433589244655,333.0697661932827,1049.6140922260654,2334.2733375938114,541.6721127285304,299.7126894522666,982.3068482139771,1210.819024989884,0
50,1267.2386081464742,582.2299633591664,1941.277127302253,519.7553934091228,735.1773554839629,2521.579488322413,1600.7537512846066,484.0375294432232,744.0754040850253,1702.1140534818796,1
51,1916.2231622249053,1694.539419655548,1170.19892819739,493.18856141303917,605.455473120242,1521.61040041226,876.0406402665111,515.4162102402179,807.1312462139218,1471.403249021214,0
52,1186.127449178117,176.24525969191785,1998.6927403670056,651.4909812631165,1062.0241836447012,1167.964460164285,1688.4083053552285,497.0519571235489,1317.2122444915747,1373.1573304340368,1
53,397.3782783101658,1152.4372726598074,558.0880104584935,469.95248458496945,909.7264685643587,1111.9679862329374,2031.4851327372187,414.35158454679254,1201.1357955373644,942.3139964240268,0
54,1209.8727450519166,1591.0918124220093,927.4936988413707,622.7970791747528,655.5259222867718,1147.3870526488809,2021.232683227881,400.29269563731765,1221.4485783852408,2355.1969529482744,0
55,777.701832323624,620.8713545545157,2175.11127846643,472.9332472756038,1682.0158379002744,947.3139064156172,1309.2833956096988,731.7904703654099,1405.033081622355,2226.4152102274033,1
56,1118.4392935865033,944.632395072323,1882.2369317117334,604.6094964588158,651.3807220531269,1807.8340038451727,1802.300366260565,227.7928976097521,498.8464138001585,1293.4457690068793,1
57,1059.3549594016556,1055.3820690639568,482.3824492347678,379.9449334476167,927.6063179927947,1802.056577516612,576.947918063706,635.2501340792066,1164.8130830229907,296.5018563063071,0
58,1069.247589770501,1306.1064328336095,3138.891623649536,512.2865710884571,1155.1734225714138,944.2282005979907,927.7541708569713,775.370008443414,1916.4129434447323,1169.7026425949687,1
59,605.1290098412344,648.2179206583447,629.5229004192556,463.8216696680658,1221.180727639641,1681.5577594154288,1450.974717150843,832.5631901182126,1297.4125151812366,461.70636119797445,1
60,1297.5698066725085,969.5003919248137,914.8372478214584,441.81469505525007,701.4666337514275,1955.1832721282474,2243.011981909264,163.48804619756268,1376.619741802868,2016.9858643200967,0
61,614.6873032994431,1361.5102413637849,1981.4233974058689,554.9982948247783,927.801294836785,1803.6437585519852,1815.8070579074765,1061.4832705527574,1478.0058252141382,2714.0145889842347,0
62,860.2394627100732,503.2860862368557,1648.8906989107195,669.9775637875867,868.1604893496193,2249.4160783099305,1229.4898359411638,560.2461455160699,1340.048855331499,1956.1439634307856,1
63,1012.192648105262,1452.4880549447143,1062.4434106868491,396.86193978019816,392.6934354670103,1536.5567707298158,1411.7177975528869,938.4617895260326,1262.2410028682327,2863.886465924052,0
64,1683.236612112822,765.85182109398,953.8805242368084,692.5416082110767,865.1197833057106,1359.3636478861542,1093.087121123136,438.67715011801386,872.28737994865,1214.8847130343206,0
65,1141.766251695698,630.8486087269654,1625.1105839112342,784.5408300393134,1225.7031784476324,1562.7618909666926,2185.392657660084,769.5944799322124,1306.3834541878302,1020.5507239541568,1
66,1341.3849736784593,1583.7089838190695,419.2743175462819,518.5960921938217,1532.8638153996076,1790.2735107587139,1406.4369781045914,779.550579510822,1495.931674875119,1952.302693491952,0
67,1236.3526163723332,837.4628111255157,1827.396001514948,637.0145739110377,1028.3264190696298,1694.4273422363215,2049.3888672021812,129.73440100146777,893.1019731446312,1814.1580831712452,1
68,1044.2505712613483,666.4752891336145,3145.3171078983,513.4259383454345,1271.1459341154925,1648.8288147684466,1899.029758172905,681.826036394162,1059.183517039127,2022.1157824601153,1
69,668.2646844849589,722.4889755108072,1526.810016825671,749.9006574486342,789.3105568245057,911.1167519503492,1566.3357064178906,1083.903616704011,1319.1737778552153,1357.6157716439893,0
70,1053.1613337486117,1042.1729334540196,1432.0422421637631,354.1131649316904,846.9840370762332,1718.6879330153631,1506.4992806810856,22.135347720944647,1218.8670550236188,487.89958948187103,1
71,497.00821010816804,1527.8919534489678,1015.973589640764,496.656839865573,534.4127333432976,1261.0309696266115,1248.731230693466,936.3829759053062,1675.4349733644208,2347.5935475191777,0
72,1079.341121816091,514.0780026092527,920.6344034001636,401.27627073342865,608.2608232887377,825.3242057175045,835.0146263908373,665.7121585555569,550.9091926915319,1038.5678316875042,0
73,491.09165722103234,1490.0502798249113,1802.6696581442388,569.7517112126293,1433.5730545466079,1212.6769436986951,1430.7182695115748,337.2405077632872,951.169017678885,902.6406459346066,1
74,911.3670069704649,1179.706242661025,419.14467164850714,414.17939579586334,1226.3101603232178,668.3738189669156,1264.3725695196415,709.6998696734171,1558.2017990859529,2452.56276961816,0
75,1590.8094821281675,1642.075055600537,692.7236178805965,477.0143835685265,356.69484912984484,1507.0483901321466,1372.0538288996206,1020.3743748726394,817.3594707122186,1580.1913804446735,0
76,665.9465782447268,482.1811454025151,874.8665499454643,604.8650647766226,1136.385853579543,875.7850132434927,1655.0625117935504,477.6063605684005,1476.5464332680344,1403.9632434697517,1
77,711.9424350427112,1062.2711077657718,2433.018734609776,494.98573734116576,784.4473542929942,1279.646480054525,1373.6836689405345,1046.5386241901797,1347.7190824660092,30.889999999999986,1
78,1031.1086369812406,1308.2311925024494,1513.7716021530434,629.1622259928896,1141.5053896449367,1534.4859693180974,2880.647581048322,491.83205996778014,1406.033319913223,650.9973771896704,1
79,832.7765511053633,1167.912294643481,1095.2047567017237,59.78953748878847,954.1954158082823,1858.6081604686267,898.6295364629448,574.0840456262042,610.7324718175872,1365.7933165527502,0
80,1383.5443718991971,2015.8305808416958,1247.7895902791738,650.3055565579439,1141.1325970113776,1198.1077027364556,2044.6881652020056,852.5233391768512,1028.2879802572045,1058.9743585631963,0
81,736.8875308432292,875.0878536408882,2260.113562789893,649.3387812360199,762.1537355867297,1681.0688129274665,1739.3197049509015,285.4430334676246,776.0948832636502,1032.5243039799147,1
82,700.8358767875408,451.0183883898037,2201.8823001363835,348.0601999302896,1498.4715926616775,882.2586373648547,1867.3524549310014,894.0774466260054,797.9729201230123,1294.903227135589,1
83,2117.0,777.0322115330911,2443.784158698966,605.0519286186944,827.1521464056673,1395.7241338316544,1357.401380428551,765.0459410893612,1245.5599362221353,1362.2882185982476,1
84,1235.970964954774,488.19100921012057,1891.716112341744,69.21474681050474,668.4148445650883,1581.9765038904602,1200.3704351791134,748.8345623774005,1143.195368460717,2281.5526108273225,1
85,1011.4255409081907,1040.8669654868386,2453.025782421155,609.4245805280158,1202.4317228633133,1163.0936265475925,812.3824536223058,520.0745573921231,531.6797200160372,2182.0185300034227,0
86,967.4111707526407,1190.831462681112,2547.641703902982,792.5245442824254,1128.1242745398772,1846.6330102152976,1768.0684119571902,806.468701123443,1189.6005466799804,1017.7124032880264,1
87,686.5256321644621,805.517014665396,2341.2275814111817,446.8379822777741,1173.7323990172144,1253.515073141428,1901.4983930183819,194.09513548036156,649.5737875283513,1626.4519352070029,1
88,829.5749642835805,918.4005417402877,750.3130413474432,445.2282495778977,330.3301958957252,1421.075474976137,602.2659844822525,707.563966448344,639.9727792810856,1174.7400971699767,0
89,1165.6962783500142,495.28429862325737,2095.9694796424915,650.2555888175917,1536.8319012593518,1526.076655821451,2116.9423791824397,638.5634983881125,1180.2575218742295,1004.9557724194773,1
90,1725.192322015849,1734.431880386218,982.4933796242784,561.0618046008316,658.2253780389102,2171.8982132823503,1058.992788102929,918.6570384593252,1309.51744407386,1649.6115121384341,0
91,1027.6916295562303,1036.5030845826,708.4253381531239,534.9524315698385,733.8245828426946,1669.0288372822774,702.2118788771141,421.84943055638234,632.4959135900485,2154.9522010671703,0
92,1319.5150100691044,1534.5366112752115,629.2115094979063,644.6340126454023,744.6093993850641,900.7456848744673,2015.8951598105175,590.7600116666392,1190.9678076611285,686.9509410186138,1
93,1512.5285086729705,1259.5951654751098,422.46374999455077,583.444551888063,821.1814134531318,1715.7251651943288,2563.067662869361,942.1086726700772,1394.4648316873672,1238.5425815414321,0
94,587.9290512338778,1464.8564332960589,1439.4820880103962,676.18853101068,605.2031771499923,1495.3603766343604,1171.4911679147722,346.2056410069514,839.3799349075614,1275.9511940891855,0
95,745.4670909674468,1207.3167438217638,1927.4682680903545,536.3777370520756,1787.6479998455945,2029.0270663751223,1821.2725101403219,712.3771095786396,1736.9176710371273,1408.2143822921314,1
96,1104.6577130485496,667.2022098191305,1962.60172918204,580.7437125226984,1033.2952783979238,1802.6809151645832,299.62617021647765,878.1525460450125,1269.7261780650874,2484.3968520424587,0
97,466.7756394765523,1295.317203525296,1658.8598267651942,36.24455316321074,850.9505291082628,1767.2772572797628,1341.5481875580258,452.2020926367007,1126.2494792103007,1324.744743286356,1
98,1341.6121110169595,1367.2586963345689,932.9520024943292,569.9218621637733,606.4730809654907,2361.1522916357144,2328.581480716449,557.0436972432199,1196.7396076752093,1959.4648149724203,1
99,1421.8087453301164,990.2136167595269,2893.285685333446,484.1662089750385,1569.006387404322,1228.7088905347393,1266.179257499868,895.0538860469857,1050.8497774869472,624.1219264371027,1
100,1170.802928576297,431.625767027492,2039.3004526547606,625.4661282082787,852.9023631283144,770.9962262949734,1877.265166352413,691.835445814402,798.6847301816138,715.3299917215053,1
101,980.0403152029061,1256.9856678327326,1026.7013451457262,563.776130966309,702.9470968410225,2243.1169666544474,1981.9430732647288,525.6367946967739,476.4124133649087,1092.7132579767335,0
102,1334.2422332897931,351.5178479458754,2337.724854093664,457.4592835818451,924.7095873433873,1878.9867402790449,1437.6785236982482,252.2403987040797,1147.2352710494604,994.3793441556883,1
103,772.6482244212822,732.3582701335972,1842.837032296687,360.0132144158348,842.4625952155409,2334.224278396849,1995.0310194863766,178.6049954339597,1246.1877424451534,1637.7747301548236,1
104,1104.8911752439988,1258.489261999364,863.2973614757435,470.91245215424624,593.6726224515169,2223.328370828249,77.06561401444684,654.9938205140295,1418.7897086286787,1291.4550831633526,0
105,1076.6607595733647,745.4480447709309,1158.5609978058035,693.8188804094153,826.725829932986,756.250563926825,1800.5518968041724,692.2281938588458,494.59709302388944,1332.0984212202284,0
106,1314.60144950165,1072.0480379216892,1831.3964637466136,501.8283470956954,1229.60085807345,625.5273182968732,1932.990983344996,198.70916402569247,581.1691632228602,1643.88779202448,1
107,765.9753898237877,789.8880553304876,2627.741402146773,307.62904429047376,986.3783684236626,2230.4028551489155,1107.9253865495166,395.013384659338,729.6225395216119,1461.087930669154,1
108,811.9953719541604,248.98559037896854,1603.6144131752985,615.6610043829971,803.5409033169154,1680.4122894992931,1640.343245558855,743.0271372279684,989.5891624542197,2151.1440279389967,0
109,1390.4534539662009,1025.993429051026,203.48351761729595,260.97832508458623,701.4694123810553,2272.473093241088,1655.9385846028229,630.381615189259,1151.2682017368109,1326.0095370421195,0
110,568.1956871111147,1291.4818821563008,1969.976469552425,560.4997528049721,524.5621568817238,1372.3992792676531,1449.9602100828931,908.4429095654747,345.68934370140124,1915.927623712923,1
111,641.3833034312477,951.2415624339535,2325.0957722131297,392.1693957198386,1027.0689515635654,2241.3321234154346,2083.127830342104,971.9235231184821,665.7737224586338,2150.013771985631,1
112,760.7135737784213,428.6787531705111,1718.4120127310737,457.3245863336815,1581.288438841925,1624.0166840291186,1467.557978060257,513.5246644412514,1471.9601256835972,706.8144661527355,1
113,1288.7016852930594,1172.6668639903587,1744.354117518537,454.5176956938137,369.670218126028,401.96498036393183,1409.2002141113996,286.8921484325318,1715.6703056968595,1144.4654783745732,0
114,1018.1069096525038,1029.4219524282116,2683.481611123285,585.9263776407192,1423.5031209299705,1914.5347440971661,2070.0061082183042,372.07323831045625,1118.5446102107178,996.5156179474292,1
115,1142.8633198941134,1082.7251525495983,1568.487298820717,355.906625974053,472.73436245380884,1726.3000742542226,1628.0148911759436,844.7673162326796,1462.726087040973,3089.0,0
116,943.5185018246573,731.9665998227749,2787.5773974745302,452.9464529365755,843.6090947386206,1013.9989220430748,1576.6063583344446,286.3642670797383,960.1142994507233,2235.2366113062617,1
117,683.0599685850856,1442.4428601847924,680.2525187199726,688.5952561056988,476.3508287259223,1517.1237615572754,1759.3111375515937,852.0337215933204,1385.178986865004,1694.2519493354148,0
118,1478.9862218004764,1490.4909490224034,1172.5428278320533,482.2237747123959,869.937597699771,2120.6404962117263,1073.314307254997,764.1403588242576,1413.7043221824724,2838.218826297864,0
119,1340.5953573808356,863.3612359386607,1158.0557097890269,503.6981061157238,907.964283681931,2438.8477279272856,1356.1478339665673,274.7507513995033,1740.2243522340805,1839.7634222976505,0
120,1034.9694555007238,703.0745322084651,1815.7551368002364,689.5997722791451,666.6776151481649,573.217461633816,1209.432815704925,347.9995226090193,1138.2402707054152,1261.4323773534747,1
121,778.0463269633492,1121.5090264784883,2251.278053080653,450.2589174716452,887.1797696511444,2091.886004630685,1090.111324166909,457.96337116452827,383.26002652973466,2106.89356033834,1
122,1540.6915496948825,1072.5577317514344,1461.7967010976868,605.8283581067254,719.7266502551628,2265.007873971919,1490.7559507548385,283.0693861649168,1242.9402748376142,721.0548658697917,1
123,1354.2955096612754,1249.1794729715864,2411.3606813067927,473.11939474281854,561.3670358374279,1627.1056208474415,1991.3803052687256,257.8582175859454,851.2937682657164,2365.2948600047594,1
124,939.7537714367198,772.5193465763592,2606.8059934894163,558.7136720127521,1320.3751226012207,1794.9499393468882,936.4605057585904,377.0053846080959,1326.8896463354292,682.0701680022528,1
125,1147.7752616620385,947.048495593486,1054.909272873321,524.5127289508006,363.3262901795926,2640.3462056510502,1249.7465214645156,714.9552690773911,1222.2090398723449,1196.9445770376287,0
126,1592.297554312255,475.8651139707905,1046.3822197088518,511.18401965657506,507.3540942627923,1163.973266387148,1853.1509631830306,499.86124956285056,730.801104535557,1752.3874481507685,0
127,1084.3977142114798,281.81964042021804,1891.2956993352866,342.9637774878952,1087.6590253959562,1402.6440840772934,2806.672367007592,853.4644840937526,928.6541101257612,1230.9224307498353,1
128,1428.9558805505621,1166.094896406224,2100.9709345830147,697.2496042792218,1428.8679097289628,1430.7058034322042,1661.15346173542,223.28190575287843,1230.6032010825868,1726.4268166523345,0
129,1943.1711100132104,1112.2096152246545,1566.9358909076627,387.16259650153086,1201.924407823148,1677.7080543792038,1884.4083794081741,537.0746664428073,637.7435915811167,2374.1019928236224,1
130,744.4734862045432,328.2851635051921,1098.0479613823532,278.1659006251738,950.3399771637249,1305.707679417213,2005.0466502382315,474.6371569591735,1059.8127116625549,713.1755885123255,1
131,662.3407436769214,158.12422805360148,1054.1796378789777,289.6409662944645,896.3872519285582,1489.0802494093264,1816.2443375184985,621.4553478374166,993.6152513977828,1412.2799351109793,1
132,1158.9936099464467,542.2690255046502,1847.5376574372478,685.4393652469607,1129.3000514338262,1368.5954338167458,2213.449217726109,494.82392192699615,1111.3065862240537,626.6414683469982,1
133,621.325188977087,972.1200824042903,2134.1491213887966,253.12918129093245,1083.5109482607995,712.681101566503,2377.627558157255,608.7568782715542,1073.7319943350574,2445.4115801368544,1
134,1668.1354338871934,387.1056291733275,1089.7006099443229,528.9608014453887,836.8082078148351,1884.0052161152576,1497.3945954729224,499.8626923906517,1336.7763373755229,2156.4944185011773,0
135,1244.3939119237864,1488.0926680932962,1236.1197211229382,666.7700693669418,853.1825350143123,1905.4542770581215,1765.8756672445597,261.04107587612117,691.2612679435907,1305.5068725608917,0
136,2003.8853407607728,1738.4137683412894,2035.3145553690374,365.6873421710532,1478.5496719634314,1641.970322967397,1360.916097700404,683.0904439325997,927.2314094723874,1487.2963094825632,0
137,673.9267584322682,1521.2366893803032,503.73709798491234,393.8736637391476,1473.8207324608945,2063.247944441296,1069.3246019843436,599.5850189354003,1211.7075751983239,1538.5490155844102,1
138,907.2428474549596,788.8750789412991,2253.107521770816,274.530167808209,896.6232957871916,2431.00367844592,1429.164929363989,210.6646307639157,1172.9355264914445,1316.2477158031054,1
139,1427.0977283828006,622.1883093988885,1734.309144458664,585.7969114588683,1337.7203536105485,1754.623621209999,2360.783175871539,394.8144048322155,1531.9444924789773,833.8966662451022,1
140,569.9389967130561,591.1806883155747,2173.605745342515,510.81239164236644,1014.6617846604305,1400.6595671501764,1604.1374248002523,300.057677767107,1486.9655677024305,2285.460864756637,1
141,1024.47823115463,2060.003114948463,1611.3388625177427,565.1262843646043,804.6736096477587,1823.6215764002807,1902.083051040753,563.0027430319155,1015.9992856303177,681.5520133035858,0
142,859.3312915697105,409.5185305094952,1486.4342479007626,569.1114860578621,1602.2447580054738,943.57491993524,1356.6894838120193,574.7057651241067,1563.0570123285074,1383.1857722980935,0
143,864.2031987712517,1026.761547408386,2076.5660834752757,401.6494918442132,1418.296003319083,1649.3563090127438,3069.751105691928,457.51016366889456,1090.7623923955705,1251.3686735474546,1
144,1903.008003244737,1299.9336929731508,2133.020269658857,497.95534247511534,387.90743539067324,1642.518376880122,578.1019011666966,798.4161999939564,1639.138836296652,1794.8124901642434,0
145,456.05690153483386,1257.5090435663387,1090.6631357316535,434.5954121338762,1417.1689015280724,681.3934711025123,1585.7450204515471,981.8120172503785,1356.1143221234129,2282.429420197517,0
146,817.4930344105902,920.2704392113412,948.123875363051,554.2409476908464,1574.863783509269,1235.5955994225474,1274.4779225090801,232.29684415415582,1314.748729945815,1197.1769574493755,1
147,1140.7279691594126,962.3615352529581,1077.433040808898,308.6013940175094,615.6207340042424,2398.280304821869,1798.1474858049787,504.68063713132636,879.8471542124997,2415.298458284038,1
148,1183.6622656171448,738.3090980920582,2050.2273998800547,520.9114612547486,1280.9840387006382,1129.8561951792913,2355.8694314799595,151.74411745368906,1398.0640879580747,990.1780723634488,1
149,944.2038775067656,350.3470500154507,2869.2451113717884,344.0227254089564,722.0139940123593,1694.5175403255828,1583.515300049321,452.34723994480345,1404.4177087038042,1701.3332072863598,1
150,1572.497994992742,1332.4155887461325,1474.7318974401644,284.0318072904824,1461.1813289572021,2507.627640374825,1513.363025947429,380.5062494980155,1073.96073138729,1350.4283302562785,0
151,916.8062433324969,1803.1731391265885,1246.0655575857993,359.7433542303749,845.0780653655503,1969.802862286055,907.2646196437926,1056.9429647901463,1874.702288547091,2187.353733136844,0
152,546.2628220449983,1080.2710035631771,920.8545749244574,607.8358705424182,945.0719519117827,1510.948044632083,1427.5769775805084,178.4125842785581,1012.0794840958447,1514.4550448766608,0
153,724.9240342338013,296.0691192937081,1689.6646095139342,454.20295726374604,675.6721774038166,966.1759236815179,1441.6432206965305,309.56717961849733,970.9808913684126,1249.482556283689,1
154,649.8109685518135,1191.9920470256934,2030.2338143861368,342.20985666576587,648.0584050576878,1732.1471595949715,2129.1950698496757,656.3750933959741,471.12136330856384,461.41617837694014,1
155,930.0915533508148,1356.5990196958971,732.4476959980403,634.1747684369334,1447.2616654659719,1486.5905597653355,1404.04518689534,750.0580167130307,571.7999804686881,1933.856643622743,0
156,700.6683828016535,852.6088243675391,2070.827336597483,525.3630534666236,582.5742880431256,963.6520742732002,1523.8938789612116,359.3502178578249,854.5987337849334,450.95828401903674,1
157,541.0505343775121,1560.8516006690695,500.39613802125945,328.56637735792197,1187.7950979404332,1268.6778422213415,723.4314530240614,577.411590124967,1635.385447941665,1204.2176007604926,0
